eventid,driverid,speed,lat,lon,eventdate,eventtime
17399,107,17,23.417161,113.893331,1/10/2020,6:41 AM
17400,126,78,-7.9035359,-78.5646656,11/3/2019,10:55 AM
17401,162,31,42.616208,141.5321435,4/18/2019,12:22 AM
17402,89,18,36.7003816,139.7750031,12/6/2019,5:47 PM
17403,115,33,-7.0385115,108.6561601,9/22/2019,5:33 PM
17404,80,65,-5.9536723,105.8495796,2/24/2019,1:20 PM
17405,82,43,-20.3992407,164.5870829,5/3/2019,2:50 PM
17406,236,9,26.853097,109.386371,12/20/2019,1:24 AM
17407,248,64,47.3591366,2.8002946,5/11/2019,4:06 PM
17408,82,13,29.137138,89.499642,6/16/2019,12:29 PM
17409,230,73,46.639171,32.5037186,2/6/2019,6:43 AM
17410,143,17,55.439054,37.7662154,12/3/2019,5:17 AM
17411,120,57,43.521619,-96.722641,5/15/2019,12:24 PM
17412,35,40,1.0784436,34.1810057,8/5/2019,9:28 PM
17413,261,1,59.9000274,150.8632131,3/8/2019,2:52 PM
17414,286,57,14.507891,121.0529345,10/19/2019,1:00 PM
17415,167,29,32.8172446,-96.7712123,9/24/2019,8:09 AM
17416,11,48,10.3547319,124.9703005,1/24/2019,8:51 AM
17417,115,45,47.8632224,0.8648422,2/21/2019,6:52 PM
17418,216,63,57.7117601,12.9075947,7/8/2019,1:06 PM
17419,5,67,30.662118,119.017661,5/19/2019,5:24 AM
17420,134,3,33.6669335,113.1115294,9/24/2019,12:00 AM
17421,4,12,48.3688297,14.4310149,8/8/2019,3:20 PM
17422,19,24,17.8964345,-62.852201,3/12/2019,7:14 PM
17423,34,36,37.540419,120.787999,2/2/2019,9:39 AM
17424,264,59,-46.3478987,168.0177331,3/17/2019,10:44 PM
17425,95,53,-6.0924606,105.9112424,11/24/2019,12:35 AM
17426,93,58,-28.2674857,-52.4626809,11/27/2019,10:55 PM
17427,156,44,-7.2131965,107.9487338,1/15/2019,8:01 PM
17428,215,73,13.5847649,100.851776,8/27/2019,7:14 PM
17429,169,51,10.9819737,-74.9438915,10/25/2019,5:18 AM
17430,88,56,38.9388075,100.4436203,2/25/2019,7:39 PM
17431,15,39,-7.7546,114.0625,12/26/2019,6:40 AM
17432,229,21,19.1765583,-72.1386513,4/22/2019,4:36 AM
17433,199,43,34.6159961,-5.7365642,5/5/2019,4:28 AM
17434,164,47,-4.3822378,38.0605006,8/20/2019,7:42 AM
17435,139,48,-32.2331548,-53.0866941,1/1/2020,5:12 PM
17436,71,55,31.25997,34.2826,1/1/2020,4:49 PM
17437,127,27,3.1158378,98.9952406,10/20/2019,10:07 PM
17438,113,47,49.9451487,29.4560736,7/12/2019,7:15 PM
17439,148,80,47.2173146,15.6237211,7/27/2019,11:58 PM
17440,173,30,-20.8933441,-47.5925952,10/22/2019,6:42 PM
17441,154,68,49.7219212,18.188717,7/15/2019,11:19 AM
17442,208,45,18.7744983,98.9989307,6/18/2019,11:51 PM
17443,25,70,29.868336,121.54399,6/24/2019,1:04 AM
17444,190,61,14.6741293,120.5112907,3/29/2019,5:53 AM
17445,197,73,27.950753,109.592921,2/28/2019,6:18 PM
17446,221,32,19.3579802,-99.0806088,6/2/2019,8:16 PM
17447,63,60,54.4185233,32.4242426,6/24/2019,6:34 AM
17448,237,80,-7.3266223,108.2881709,12/14/2019,4:30 AM
17449,41,54,49.9202398,23.7240855,4/13/2019,5:03 AM
17450,114,75,35.85544,102.43323,12/31/2019,5:40 AM
17451,274,52,56.0663761,47.4456489,3/23/2019,5:26 PM
17452,66,2,45.030617,21.0613022,8/16/2019,8:02 AM
17453,278,78,50.1218351,18.3198228,2/3/2019,1:22 PM
17454,242,49,3.5262275,98.5708754,1/24/2019,3:52 PM
17455,145,40,41.6548062,-8.4907289,3/15/2019,12:02 AM
17456,49,76,12.225759,21.4126837,9/3/2019,10:29 PM
17457,239,13,24.84662,116.746096,4/4/2019,6:03 PM
17458,165,39,41.5872,129.6051376,12/4/2019,5:41 AM
17459,28,49,40.01833,127.45472,1/12/2020,11:47 PM
17460,168,19,69.0603424,33.4168559,5/8/2019,2:01 AM
17461,105,64,30.3039275,120.3376132,12/28/2019,3:11 PM
17462,181,55,5.8901373,14.5480484,9/28/2019,1:45 PM
17463,216,20,36.813372,121.620148,7/31/2019,12:06 PM
17464,272,4,14.3380654,100.8677256,10/23/2019,8:52 AM
17465,179,52,6.7367367,7.0014657,3/26/2019,7:48 AM
17466,124,15,6.1097207,102.2462087,5/4/2019,7:55 AM
17467,269,55,-8.4425528,114.288097,6/11/2019,8:02 AM
17468,235,67,-7.8848787,112.6722635,9/24/2019,3:21 AM
17469,272,4,-9.7944518,124.5722198,12/1/2019,6:02 PM
17470,113,48,54.8771794,26.9388432,12/19/2019,1:48 AM
17471,98,12,45.84756,47.56635,10/31/2019,11:28 PM
17472,115,58,-6.4048381,106.0140586,8/19/2019,12:42 AM
17473,193,34,46.7260141,142.5226178,5/20/2019,9:04 PM
17474,65,75,14.5665378,121.1092186,6/24/2019,5:41 AM
17475,244,70,55.5480165,13.931553,12/21/2019,5:24 PM
17476,220,37,53.6557845,41.6873842,8/22/2019,6:39 PM
17477,161,7,24.7512974,89.8282604,7/13/2019,3:29 AM
17478,118,19,-6.598,106.2248,2/10/2019,5:13 AM
17479,34,17,54.1170868,17.3165528,5/21/2019,1:04 AM
17480,60,70,41.8062766,-87.6482474,2/17/2019,9:26 PM
17481,172,16,-10.95,39.28333,7/14/2019,11:35 PM
17482,256,8,-23.351784,-47.6931718,5/19/2019,3:26 PM
17483,261,74,41.407302,22.6642592,7/5/2019,10:49 PM
17484,174,1,52.6396679,-9.4904891,11/15/2019,9:43 AM
17485,284,15,57.42746,15.08533,9/24/2019,12:49 AM
17486,28,52,35.201548,114.668936,10/27/2019,2:19 AM
17487,210,25,13.9884516,100.6181795,8/11/2019,8:26 PM
17488,171,65,-6.7378881,-35.6860723,5/31/2019,3:42 AM
17489,180,41,59.294651,18.0695647,9/22/2019,5:55 PM
17490,60,4,7.268697,-72.642495,8/29/2019,8:41 PM
17491,99,50,-23.2797384,-46.7452277,11/15/2019,11:50 AM
17492,17,16,53.1516417,24.4422029,7/18/2019,6:51 AM
17493,186,13,43.7974664,15.6421092,5/23/2019,12:16 PM
17494,58,75,34.6911,106.221144,2/7/2019,4:48 PM
17495,21,58,52.3376849,5.6072982,2/7/2019,7:03 AM
17496,41,17,49.6766897,19.6231329,5/11/2019,11:23 AM
17497,174,8,30.466667,53.45,10/7/2019,11:57 AM
17498,172,73,22.948016,113.366904,6/27/2019,6:38 AM
17499,30,60,63.8303942,20.2848088,12/7/2019,12:33 PM
17500,215,67,-6.308009,155.477221,10/3/2019,3:20 PM
17501,32,36,-7.2760371,107.6925674,8/16/2019,3:15 AM
17502,184,43,44.2246967,18.6918556,5/13/2019,9:30 PM
17503,75,12,44.9469715,17.8367375,8/14/2019,9:04 PM
17504,12,56,47.520508,87.750232,7/12/2019,2:01 PM
17505,126,11,54.3093365,19.0532045,5/19/2019,8:48 PM
17506,132,58,41.9310884,19.2147632,7/30/2019,11:50 AM
17507,75,65,-7.4516994,112.7159574,6/30/2019,12:01 AM
17508,42,16,45.0152528,98.9366407,7/10/2019,4:58 PM
17509,158,3,45.3710038,-73.5312291,5/22/2019,3:41 AM
17510,297,40,32.965655,35.381268,6/29/2019,9:29 PM
17511,104,43,9.7016493,-84.1005807,7/15/2019,6:08 PM
17512,263,4,54.2714024,18.4710402,5/31/2019,1:59 AM
17513,228,75,22.919769,113.618216,9/28/2019,9:51 AM
17514,233,20,1.683061,-77.072933,4/19/2019,12:57 AM
17515,10,60,33.47,-111.92,6/9/2019,1:36 PM
17516,154,77,-21.357789,-46.1496185,6/11/2019,4:45 AM
17517,37,29,2.7991084,44.0793911,3/20/2019,10:50 AM
17518,182,17,26.665699,113.75726,6/11/2019,1:29 AM
17519,170,32,41.4821084,-8.2776432,8/24/2019,11:26 PM
17520,229,48,38.0412749,23.5418125,7/31/2019,6:35 PM
17521,182,54,30.024828,121.343065,4/8/2019,6:31 PM
17522,217,17,51.897904,4.473358,7/2/2019,12:29 PM
17523,67,70,52.5234718,15.4078292,1/26/2019,9:28 AM
17524,166,41,10.63468,119.3311089,8/2/2019,1:05 AM
17525,154,51,53.2737147,-9.0288689,8/30/2019,2:40 PM
17526,143,15,38.3143554,26.1321521,10/1/2019,12:37 PM
17527,57,76,28.438851,120.564983,5/4/2019,6:13 AM
17528,71,16,48.8922474,26.8603864,12/5/2019,6:02 AM
17529,12,56,-12.73574,-72.614288,3/28/2019,7:30 AM
17530,60,4,41.5281384,2.1143422,1/24/2019,8:06 AM
17531,72,47,-8.3340386,123.201959,10/11/2019,2:34 PM
17532,246,21,1.0087005,100.2656209,6/10/2019,10:19 PM
17533,173,16,-20.4438418,-44.7653198,5/15/2019,8:24 PM
17534,274,2,14.5427102,-91.4587127,8/6/2019,6:49 PM
17535,47,79,30.7242628,114.1264237,8/4/2019,12:43 AM
17536,222,21,43.3152889,-1.9514657,4/10/2019,2:38 PM
17537,287,1,59.3500072,18.0242499,5/15/2019,2:47 PM
17538,80,49,-20.2582305,57.7544636,8/24/2019,2:43 AM
17539,46,58,-2.4431287,114.2152731,5/15/2019,6:54 AM
17540,7,45,-2.7217612,115.2007728,11/18/2019,2:52 PM
17541,69,56,32.213184,35.170689,11/27/2019,3:20 AM
17542,62,57,39.06,-94.61,1/15/2019,1:28 PM
17543,78,39,46.5756337,16.1741662,9/27/2019,5:40 AM
17544,146,39,25.748455,116.747009,5/3/2019,11:05 PM
17545,243,54,45.8074308,19.6056613,1/26/2019,2:05 AM
17546,6,51,3.1523104,101.7178316,12/11/2019,12:27 PM
17547,295,77,-9.2786495,-36.6150136,10/4/2019,9:09 AM
17548,96,62,35.136722,102.8777,9/10/2019,10:34 PM
17549,172,3,39.128291,117.251586,2/19/2019,9:07 PM
17550,282,66,3.1523104,101.7178316,10/14/2019,7:16 AM
17551,166,7,38.7451684,-9.2670871,1/25/2019,11:11 PM
17552,109,80,32.015833,34.787384,6/24/2019,12:01 PM
17553,162,37,10.2493103,-68.8496351,2/6/2019,5:42 AM
17554,141,79,-3.7702,-70.38306,11/9/2019,1:45 PM
17555,122,65,3.8024611,117.2205771,12/21/2019,1:18 PM
17556,136,50,-6.7659245,111.5259628,5/1/2019,6:11 AM
17557,135,53,41.8012304,43.4814896,7/17/2019,7:26 PM
17558,33,64,15.8368547,120.3688477,12/12/2019,11:41 AM
17559,167,21,14.8823312,120.224318,12/15/2019,3:34 AM
17560,8,64,33.9744806,-118.4177707,7/20/2019,9:22 AM
17561,109,27,31.172739,115.008163,12/25/2019,10:19 PM
17562,168,51,58.1348867,8.006095,9/2/2019,6:20 PM
17563,232,10,39.6416569,-8.8344817,1/31/2019,9:21 PM
17564,85,24,12.5322527,-13.1221388,3/20/2019,2:38 PM
17565,10,68,30.786657,108.761889,12/3/2019,8:04 AM
17566,179,51,38.4898826,140.4015949,5/25/2019,7:11 PM
17567,194,54,41.5106099,-8.5857044,8/30/2019,5:05 AM
17568,129,43,37.5998847,121.3754422,6/15/2019,1:48 AM
17569,47,36,-6.1226719,106.8902366,7/29/2019,2:47 PM
17570,284,22,49.2272998,2.8814002,1/3/2020,8:58 PM
17571,217,41,-6.5778193,106.8075136,10/6/2019,11:54 AM
17572,17,21,11.40567,29.13859,5/7/2019,3:39 AM
17573,118,17,41.2797561,-7.39548,12/19/2019,5:25 PM
17574,122,60,32.353463,35.074453,9/26/2019,10:59 AM
17575,123,45,52.1028471,21.0281495,1/26/2019,4:17 PM
17576,183,46,-9.2759427,119.9357066,10/16/2019,11:06 PM
17577,7,66,44.4369429,15.076898,12/29/2019,9:58 PM
17578,261,78,37.1623309,-8.3013935,8/9/2019,1:43 AM
17579,230,65,-23.7047572,-49.4823246,4/6/2019,8:21 PM
17580,120,47,60.0142824,30.299306,5/29/2019,8:21 AM
17581,265,51,50.4398775,3.3941571,7/31/2019,11:36 AM
17582,60,58,14.1056708,38.2849463,7/26/2019,8:46 PM
17583,278,33,-34.7611766,-56.3628409,8/1/2019,1:18 AM
17584,205,28,26.0890415,119.3008339,12/22/2019,8:17 PM
17585,71,52,52.596028,22.1470031,11/7/2019,2:41 PM
17586,90,80,52.1327312,18.2293232,11/10/2019,11:46 AM
17587,188,62,22.251924,112.794065,7/29/2019,2:28 AM
17588,105,63,45.3168,-75.0826,3/8/2019,6:12 PM
17589,54,4,31.188637,121.436539,12/9/2019,12:03 PM
17590,221,23,59.2452899,18.2238211,12/4/2019,1:09 AM
17591,267,7,51.1625615,54.9809527,8/26/2019,9:38 PM
17592,67,7,32.052539,35.125431,12/26/2019,8:15 PM
17593,3,52,52.5077777,5.4757709,10/27/2019,4:28 AM
17594,137,57,29.6464527,-95.4935119,10/10/2019,4:03 PM
17595,286,51,27.406721,114.715117,3/10/2019,2:45 AM
17596,256,46,45.3306087,17.7149287,11/11/2019,11:57 AM
17597,289,16,45.7631589,106.2650297,3/15/2019,2:13 PM
17598,159,8,59.1096942,11.3840397,2/9/2019,9:24 AM
17599,187,61,32.12214,35.17173,10/15/2019,5:18 AM
17600,202,33,51.9255718,21.5909124,5/24/2019,5:41 PM
17601,228,36,28.880153,120.415017,7/2/2019,10:10 AM
17602,205,38,40.3777496,69.2490136,1/13/2020,8:26 PM
17603,69,29,5.6661517,-0.1582766,1/23/2019,1:28 AM
17604,276,70,-10.0662772,38.9276622,8/6/2019,5:21 PM
17605,205,53,40.708873,-74.0093553,3/15/2019,1:32 PM
17606,290,78,-8.4164207,115.3459831,12/31/2019,2:47 AM
17607,259,34,44.718853,94.192003,6/7/2019,10:13 AM
17608,138,21,41.549665,-7.3871483,10/27/2019,9:57 AM
17609,253,80,34.0716318,134.3493568,5/26/2019,1:40 AM
17610,227,54,53.3527892,83.67298,5/24/2019,2:29 AM
17611,91,15,8.5653801,0.9772874,3/2/2019,12:38 AM
17612,255,7,26.12715,113.116527,7/28/2019,4:57 AM
17613,197,20,-8.1714502,114.2806558,12/10/2019,8:32 AM
17614,175,75,-6.0768719,-47.8032284,5/27/2019,1:41 PM
17615,40,33,-3.3619906,122.5917078,1/15/2019,7:04 AM
17616,99,23,26.319938,113.810157,9/26/2019,5:53 PM
17617,259,52,9.262717,-78.154779,12/21/2019,12:04 PM
17618,12,5,27.0874564,114.9042208,8/1/2019,5:18 PM
17619,198,50,29.1416432,119.7889248,11/3/2019,11:36 PM
17620,145,26,-21.009726,55.2695622,2/8/2019,4:50 AM
17621,95,16,7.9045188,4.3051542,11/29/2019,9:18 AM
17622,276,39,-8.4942298,118.5360226,2/5/2019,7:03 PM
17623,75,44,48.9749521,28.8474081,4/12/2019,8:40 AM
17624,280,14,-19.6633028,22.1936928,2/3/2019,2:33 AM
17625,200,24,-7.22439,113.51508,3/18/2019,4:33 PM
17626,128,66,-15.24381,-70.265129,3/26/2019,12:46 AM
17627,285,8,42.29,-83.14,4/14/2019,1:49 PM
17628,44,25,46.6380789,126.9919589,8/28/2019,9:12 PM
17629,240,41,32.059093,118.627894,1/6/2020,6:30 PM
17630,160,31,14.5725312,121.0378426,11/5/2019,11:48 AM
17631,265,37,-8.4793,123.0902,3/1/2019,4:54 AM
17632,136,29,18.2574908,-93.2212883,7/5/2019,11:03 AM
17633,144,53,1.3350205,34.3976356,8/20/2019,9:10 AM
17634,277,25,58.6680061,50.0352255,10/31/2019,7:20 AM
17635,176,33,29.355908,109.671458,12/5/2019,1:45 PM
17636,212,61,18.6642304,105.7556564,9/24/2019,3:26 PM
17637,65,50,35.8904199,8.5528746,8/8/2019,11:08 AM
17638,38,2,50.1285625,13.295139,3/29/2019,10:20 PM
17639,172,6,41.8499561,-87.650042,9/20/2019,12:14 PM
17640,241,14,29.325298,95.333197,11/17/2019,8:41 AM
17641,88,9,58.962927,16.4145518,6/30/2019,9:46 AM
17642,183,32,18.0435607,100.1031202,1/29/2019,4:03 PM
17643,107,58,32.676895,-16.8119382,1/2/2020,3:27 PM
17644,298,72,-3.7436735,-73.2516326,5/15/2019,6:41 PM
17645,223,52,-27.4413635,-58.7832105,7/20/2019,2:04 PM
17646,205,50,20.8525711,106.0169971,8/20/2019,9:46 AM
17647,247,7,23.0861808,113.4943199,12/9/2019,8:48 PM
17648,38,75,14.08181,-85.994003,11/29/2019,3:13 AM
17649,135,9,53.0831775,46.2227118,2/23/2019,1:57 PM
17650,168,12,32.460037,112.228897,1/8/2020,7:49 PM
17651,161,60,38.013999,24.4198995,12/14/2019,4:32 PM
17652,118,16,-7.0787824,-35.5876697,2/17/2019,12:22 AM
17653,276,71,52.1058991,-9.7850991,5/9/2019,9:18 PM
17654,14,79,14.637422,-91.141982,4/19/2019,1:22 PM
17655,98,34,35.881896,14.401413,9/14/2019,10:56 PM
17656,91,32,30.9457638,121.4371451,3/8/2019,11:29 PM
17657,299,5,57.7581391,24.3543455,7/19/2019,11:37 AM
17658,218,53,9.600306,124.105576,12/24/2019,10:05 PM
17659,186,63,36.276526,109.351019,7/19/2019,7:37 AM
17660,249,60,41.2096879,-7.8210803,6/22/2019,11:09 AM
17661,143,16,59.9207975,20.9091298,12/29/2019,4:51 AM
17662,150,45,25.797931,110.011238,3/28/2019,3:53 PM
17663,180,72,36.5386629,52.6764543,4/11/2019,8:13 AM
17664,117,71,25.8007724,-100.4277766,5/2/2019,3:15 PM
17665,75,25,7.48333,124.25,11/10/2019,1:51 PM
17666,42,43,-7.0031309,108.3578806,11/4/2019,3:09 AM
17667,89,23,29.761159,105.931414,5/17/2019,10:28 PM
17668,150,63,27.062407,108.739519,5/6/2019,9:59 AM
17669,95,31,55.6789638,12.5383906,2/6/2019,3:08 PM
17670,294,7,-8.4624319,118.7519286,12/13/2019,4:17 PM
17671,224,43,3.5611792,98.8799525,7/2/2019,8:14 AM
17672,75,65,13.09573,103.2022055,3/14/2019,6:26 AM
17673,283,49,-6.3385652,106.9447146,7/10/2019,7:47 AM
17674,242,77,41.8136349,123.5288621,6/2/2019,12:47 AM
17675,279,39,27.607731,120.558665,2/6/2019,12:33 PM
17676,33,14,36.2291285,49.9213133,6/7/2019,2:59 AM
17677,174,59,4.7472212,-75.9116289,10/28/2019,8:15 AM
17678,41,44,52.8522051,23.0334561,12/15/2019,11:17 AM
17679,1,11,9.5646371,37.0990498,12/7/2019,11:18 PM
17680,139,17,43.9576632,43.6312634,5/6/2019,10:31 AM
17681,296,39,13.8185096,122.7973241,1/15/2019,9:22 PM
17682,73,39,23.394325,110.079379,11/13/2019,9:45 PM
17683,181,1,42.25785,118.886931,3/3/2019,5:51 AM
17684,285,8,-18.0833977,-39.5499731,5/4/2019,11:48 AM
17685,97,70,35.2019368,24.996407,6/27/2019,9:59 AM
17686,221,10,23.326616,110.034076,3/27/2019,9:20 PM
17687,70,22,31.53537,34.97192,9/7/2019,11:36 PM
17688,3,53,14.41747,101.863168,10/23/2019,11:26 AM
17689,124,64,58.1858939,11.9854751,5/6/2019,11:10 PM
17690,296,3,38.809086,112.214443,10/21/2019,3:50 PM
17691,211,45,10.133099,125.182333,1/19/2019,2:42 PM
17692,101,24,34.675197,103.498609,11/2/2019,4:49 AM
17693,167,69,-7.1221059,106.5701927,2/12/2019,4:37 PM
17694,218,51,54.2732308,32.014211,10/24/2019,3:00 PM
17695,50,10,-34.3486042,-56.7075141,12/1/2019,4:15 PM
17696,183,7,48.465994,-67.4324153,8/23/2019,11:08 PM
17697,74,31,-14.1102622,-73.8720449,10/22/2019,11:00 AM
17698,256,26,43.2883336,46.6632999,3/13/2019,12:21 AM
17699,52,65,-11.2407526,-48.4473452,2/26/2019,9:57 PM
17700,113,41,33.425066,-6.0017674,11/21/2019,6:05 AM
17701,296,35,30.89205,121.770149,8/28/2019,4:27 PM
17702,107,51,40.6241099,22.9734623,5/14/2019,1:14 PM
17703,247,3,-26.5081999,31.3713164,9/3/2019,11:21 PM
17704,16,35,-9.581512,-77.7072909,1/31/2019,5:19 AM
17705,296,17,-0.2142002,-78.4989722,10/4/2019,3:51 PM
17706,99,64,61.7904399,29.3146856,1/18/2019,8:58 AM
17707,300,4,23.0386278,91.5184418,5/23/2019,5:38 PM
17708,179,41,51.6991519,5.2583334,11/30/2019,6:17 AM
17709,40,21,-7.051,112.4232,3/16/2019,10:18 AM
17710,233,57,44.7639581,16.6646119,7/26/2019,9:44 AM
17711,24,71,41.0901834,-73.541744,10/3/2019,8:58 AM
17712,92,9,26.641315,100.222545,2/22/2019,12:22 PM
17713,95,46,46.1060591,92.5056124,5/28/2019,6:56 AM
17714,236,14,-7.6426348,112.7032945,2/13/2019,7:12 PM
17715,241,37,7.99917,7.58361,6/24/2019,2:27 AM
17716,46,51,43.4945737,5.8978018,4/20/2019,4:47 AM
17717,72,80,57.7761739,14.2587374,5/12/2019,12:16 PM
17718,275,12,52.746302,14.7015401,6/17/2019,6:07 PM
17719,246,50,60.3560649,5.3446343,5/2/2019,5:04 PM
17720,247,42,50.0429768,46.8886722,1/19/2019,11:10 AM
17721,108,46,40.0876422,-7.2389142,8/12/2019,5:27 PM
17722,293,24,68.708827,-52.870974,12/22/2019,11:43 AM
17723,241,78,31.8299494,64.5681086,10/5/2019,9:27 AM
17724,216,56,15.4217858,51.678158,11/11/2019,5:30 AM
17725,121,34,23.030446,113.734466,1/18/2019,2:41 AM
17726,151,47,31.2467156,121.445175,12/24/2019,1:06 PM
17727,21,64,48.5851876,7.7342943,9/19/2019,6:01 PM
17728,187,10,-7.5450262,111.6556388,7/28/2019,9:24 PM
17729,202,71,11.5730131,124.4203391,6/1/2019,1:52 PM
17730,25,39,-6.3668625,106.237505,3/30/2019,12:43 PM
17731,293,1,-7.893728,110.1434668,10/24/2019,1:56 PM
17732,41,53,33.4484729,130.0402377,2/14/2019,10:13 PM
17733,31,72,63.0706703,21.6601286,7/26/2019,9:14 AM
17734,132,79,57.7947889,13.4205162,4/28/2019,5:21 PM
17735,48,42,40.456951,115.974848,2/18/2019,2:18 PM
17736,59,12,-6.6816357,-78.522826,12/2/2019,3:50 AM
17737,71,45,45.697904,0.964671,10/10/2019,9:32 PM
17738,242,68,41.4230192,20.2030313,5/26/2019,1:46 PM
17739,6,17,39.630867,118.180193,2/15/2019,9:26 PM
17740,227,4,59.8503114,17.5896168,6/7/2019,12:10 PM
17741,10,33,56.5646213,53.8155143,3/6/2019,12:24 PM
17742,183,53,35.3434929,132.9039749,8/8/2019,10:09 AM
17743,80,48,25.4106386,51.1846025,11/6/2019,12:41 PM
17744,153,30,22.109412,111.705859,10/9/2019,11:48 PM
17745,122,14,33.5142841,36.3741834,10/2/2019,5:00 PM
17746,193,72,54.76778,42.27111,4/16/2019,3:17 AM
17747,67,1,10.39799,123.915501,4/26/2019,11:07 PM
17748,224,44,23.8697964,90.4219444,7/16/2019,11:20 PM
17749,257,50,54.20802,50.4676343,9/6/2019,11:01 AM
17750,296,9,-5.0559352,39.7291837,10/2/2019,12:36 PM
17751,224,13,31.098293,117.83785,10/22/2019,9:15 AM
17752,195,21,-6.9604107,107.6002254,3/20/2019,11:23 AM
17753,20,79,55.1613358,61.2971487,5/2/2019,3:03 AM
17754,38,16,12.16219,-68.2713254,2/20/2019,2:40 AM
17755,187,11,28,86.3,3/29/2019,2:59 PM
17756,222,72,-8.2219,111.9507,4/6/2019,11:00 PM
17757,230,19,53.508326,-7.145971,1/1/2020,8:24 PM
17758,246,69,-0.819175,120.167297,9/21/2019,4:47 AM
17759,141,75,33.011529,114.022298,7/16/2019,8:57 AM
17760,77,27,35.683952,-105.943638,3/14/2019,4:27 AM
17761,180,71,55.676792,12.5550935,12/22/2019,7:57 PM
17762,85,70,40.0877962,49.4030218,11/6/2019,4:37 PM
17763,260,21,-10.1508133,123.4551696,3/30/2019,10:03 PM
17764,11,61,50.7542407,18.608683,9/3/2019,9:58 AM
17765,199,4,29.474413,110.166477,7/6/2019,6:14 PM
17766,113,49,17.3026058,-62.7176924,2/11/2019,12:31 AM
17767,248,61,49.6747467,21.9594799,6/10/2019,7:35 AM
17768,199,32,-16.820257,-49.2473044,1/9/2020,1:06 AM
17769,41,26,30.135462,113.184645,11/15/2019,9:00 AM
17770,229,58,36.6753224,136.7483601,8/2/2019,6:31 AM
17771,165,54,26.641315,100.222545,10/31/2019,11:26 PM
17772,267,3,22.919769,113.618216,3/15/2019,6:52 PM
17773,34,62,-12.8435129,-74.569682,9/16/2019,11:06 AM
17774,211,58,57.881741,11.9364947,5/24/2019,3:15 AM
17775,299,63,23.797309,115.445538,5/13/2019,8:33 AM
17776,242,14,-8.7820436,120.4155972,1/3/2020,5:56 AM
17777,194,14,45.6258385,0.0629891,7/25/2019,3:30 AM
17778,81,24,35.963912,105.729085,7/31/2019,5:16 PM
17779,269,52,23.1387718,89.2502399,7/16/2019,1:23 AM
17780,246,2,53.00942,17.73989,3/20/2019,2:25 PM
17781,185,16,31.017497,121.309354,12/29/2019,4:30 PM
17782,177,77,40.3942118,44.6854034,8/18/2019,4:45 AM
17783,111,41,29.3728871,113.1149933,1/27/2019,8:10 AM
17784,60,40,41.3926324,-8.4901984,7/20/2019,2:39 AM
17785,27,34,57.9423223,12.5710873,6/22/2019,3:04 AM
17786,58,25,37.9429347,47.538392,8/14/2019,12:04 PM
17787,193,73,49.1931313,-0.3907558,4/20/2019,9:12 PM
17788,40,38,51.3870782,28.8660119,9/8/2019,12:50 AM
17789,116,39,10.3834377,124.9779153,8/2/2019,11:55 AM
17790,295,35,41.2781543,-8.718171,11/11/2019,2:07 PM
17791,271,25,30.8861589,104.2532768,4/10/2019,8:27 PM
17792,99,59,-7.3485439,112.7699403,1/28/2019,4:54 PM
17793,155,14,20.9570351,-75.7197039,4/16/2019,6:39 PM
17794,123,53,30.378737,112.649998,3/21/2019,5:01 PM
17795,49,60,-6.9957759,112.5677183,10/1/2019,9:32 AM
17796,267,15,62.4698318,6.1367039,5/30/2019,12:07 AM
17797,237,22,26.6674,113.449709,2/23/2019,7:05 AM
17798,30,17,38.2020764,140.0905156,12/30/2019,10:48 PM
17799,62,8,59.615642,30.1696437,8/25/2019,7:48 AM
17800,87,40,40.9282833,24.3057691,12/20/2019,2:26 AM
17801,22,35,6.8344177,14.6966832,5/21/2019,7:09 AM
17802,288,69,30.921396,112.444197,11/2/2019,6:32 PM
17803,95,63,52.0625106,4.4911369,7/16/2019,9:11 PM
17804,68,37,21.857958,111.982232,7/15/2019,3:55 AM
17805,152,63,34.2622961,-5.9239749,9/25/2019,1:30 AM
17806,51,64,41.3807001,-8.7336232,9/1/2019,10:20 PM
17807,61,17,32.11871,35.129583,10/13/2019,2:04 AM
17808,153,76,50.31641,-122.80273,10/3/2019,8:37 PM
17809,56,32,62.1549186,117.6331338,9/9/2019,1:14 PM
17810,197,13,58.7113992,50.1706415,12/18/2019,10:33 PM
17811,300,48,50.0873009,16.4652007,6/7/2019,1:27 PM
17812,226,9,-9.3928599,-77.575554,8/13/2019,4:28 AM
17813,275,59,14.6004472,121.030802,5/2/2019,1:30 PM
17814,290,38,40.5329933,50.0035678,11/9/2019,12:31 AM
17815,172,34,49.9581804,22.281877,7/6/2019,2:09 AM
17816,135,11,25.6765837,-100.2602364,8/14/2019,12:22 PM
17817,98,73,38.349739,114.445846,6/29/2019,5:59 PM
17818,273,46,8.0120727,4.8987523,1/30/2019,6:57 PM
17819,134,50,-2.9001285,-79.0058965,8/24/2019,1:14 PM
17820,141,4,12.07539,109.140438,7/15/2019,5:49 AM
17821,183,6,13.9734064,121.6889505,7/19/2019,4:15 PM
17822,115,4,11.5399857,-85.6986957,1/26/2019,4:23 PM
17823,292,53,10.7464075,121.9386578,12/9/2019,8:33 AM
17824,100,39,25.0479835,-77.355413,10/4/2019,7:17 PM
17825,35,2,-8.6870993,115.1547554,12/19/2019,3:29 AM
